layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
2,500,top_delta_grad,0,0.15386584401130676,0.14299900829792023,0.010866835713386536,0.9984174966812134,0.001582503318786621,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3923, 3636, 2638, 3925, 3780, 1113, 964, 3782, 2708, 3997, 3640, 1036, 2700, 2278, 3146, 2410, 1841, 3796, 2924, 3995]"
2,500,random,0,0.15386584401130676,0.15286843478679657,0.0009974092245101929,0.9996423125267029,0.00035768747329711914,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1687, 3456, 4768, 3510, 2271, 1143, 5081, 5046, 4771, 3434, 2471, 2957, 1263, 2444, 1718, 4116, 3585, 206, 1428, 4411]"
2,500,random,1,0.15386584401130676,0.1529799997806549,0.0008858442306518555,0.9996677041053772,0.00033229589462280273,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[529, 4509, 3097, 3346, 3312, 1104, 2595, 3601, 1463, 2973, 1785, 1981, 582, 4559, 680, 4054, 305, 135, 2139, 1350]"
2,500,random,2,0.15386584401130676,0.1530843824148178,0.0007814615964889526,0.9997023344039917,0.0002976655960083008,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1218, 1451, 4162, 1692, 520, 2284, 4534, 3339, 808, 48, 570, 947, 2112, 3669, 584, 1440, 4621, 800, 3347, 2324]"
3,50,top_delta_grad,0,0.15386584401130676,0.15372209250926971,0.00014375150203704834,0.9998223185539246,0.00017768144607543945,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[3923, 3636, 964, 1036, 3925, 3780, 3782, 3997, 2924, 3995, 3066, 3924, 3709, 1043, 3575, 2423, 2057, 3862, 3708, 2135]"
3,50,random,0,0.15386584401130676,0.15382303297519684,4.2811036109924316e-05,0.9999676942825317,3.230571746826172e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2608, 2288, 3522, 3943, 4336, 4233, 1611, 807, 886, 3655, 2194, 501, 3683, 2389, 4258, 3669, 2545, 3435, 3042, 4773]"
3,50,random,1,0.15386584401130676,0.1538250893354416,4.075467586517334e-05,0.9999653697013855,3.463029861450195e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[937, 2236, 1119, 2911, 3272, 3125, 3988, 3469, 4566, 1033, 2652, 1375, 1348, 3373, 2594, 3604, 1233, 4034, 3539, 9]"
3,50,random,2,0.15386584401130676,0.15383301675319672,3.282725811004639e-05,0.9999653697013855,3.463029861450195e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2889, 1096, 391, 4286, 988, 128, 5095, 2090, 3724, 358, 1710, 2141, 603, 1026, 3636, 5010, 280, 3222, 3903, 1699]"
3,100,top_delta_grad,0,0.15386584401130676,0.15336114168167114,0.0005047023296356201,0.9996907711029053,0.00030922889709472656,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[3923, 3636, 964, 1036, 3925, 3780, 3782, 3997, 2924, 3995, 3066, 3924, 3709, 1043, 3575, 2423, 2057, 3862, 3708, 2135]"
3,100,random,0,0.15386584401130676,0.1537737250328064,9.211897850036621e-05,0.9999330639839172,6.693601608276367e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[1407, 5152, 4972, 2265, 1989, 971, 1035, 1283, 4103, 1386, 3800, 3046, 2851, 3474, 3520, 2390, 2120, 4581, 460, 3886]"
