layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
2,200,random,1,0.22669436037540436,0.22534829378128052,0.0013460665941238403,0.9997664093971252,0.00023359060287475586,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2578, 993, 783, 1680, 3129, 594, 4480, 4426, 2171, 3266, 1346, 702, 1859, 1034, 1044, 1331, 623, 745, 2350, 1370]"
2,200,random,2,0.22669436037540436,0.2256312072277069,0.0010631531476974487,0.99983149766922,0.0001685023307800293,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1599, 3912, 3176, 3694, 4923, 2825, 3921, 555, 2872, 4096, 4724, 978, 3253, 4866, 866, 2757, 5034, 2768, 502, 1800]"
2,500,top_delta_grad,0,0.22669436037540436,0.21591496467590332,0.010779395699501038,0.9973230361938477,0.0026769638061523438,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2272, 2191, 1847, 2707, 2401, 2978, 2273, 3218, 3119, 1917, 4420, 3354, 1808, 3355, 2717, 1915, 1981, 2695, 3250, 2263]"
2,500,random,0,0.22669436037540436,0.22416356205940247,0.002530798316001892,0.9996247291564941,0.0003752708435058594,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1687, 3456, 4768, 3510, 2271, 1143, 5081, 5046, 4771, 3434, 2471, 2957, 1263, 2444, 1718, 4116, 3585, 206, 1428, 4411]"
2,500,random,1,0.22669436037540436,0.22409272193908691,0.002601638436317444,0.9996132254600525,0.00038677453994750977,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[529, 4509, 3097, 3346, 3312, 1104, 2595, 3601, 1463, 2973, 1785, 1981, 582, 4559, 680, 4054, 305, 135, 2139, 1350]"
2,500,random,2,0.22669436037540436,0.2239644080400467,0.002729952335357666,0.9996055364608765,0.00039446353912353516,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1218, 1451, 4162, 1692, 520, 2284, 4534, 3339, 808, 48, 570, 947, 2112, 3669, 584, 1440, 4621, 800, 3347, 2324]"
3,50,top_delta_grad,0,0.22669436037540436,0.22711734473705292,-0.00042298436164855957,0.9996286034584045,0.000371396541595459,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2191, 4420, 1981, 2273, 3355, 3218, 2713, 2251, 2841, 2959, 1911, 2717, 1980, 2695, 4150, 4419, 3538, 2707, 1976, 2263]"
3,50,random,0,0.22669436037540436,0.22628165781497955,0.0004127025604248047,0.9999425411224365,5.745887756347656e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2608, 2288, 3522, 3943, 4336, 4233, 1611, 807, 886, 3655, 2194, 501, 3683, 2389, 4258, 3669, 2545, 3435, 3042, 4773]"
3,50,random,1,0.22669436037540436,0.22623910009860992,0.0004552602767944336,0.9999349117279053,6.508827209472656e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[937, 2236, 1119, 2911, 3272, 3125, 3988, 3469, 4566, 1033, 2652, 1375, 1348, 3373, 2594, 3604, 1233, 4034, 3539, 9]"
3,50,random,2,0.22669436037540436,0.22636044025421143,0.00033392012119293213,0.9999540448188782,4.595518112182617e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2889, 1096, 391, 4286, 988, 128, 5095, 2090, 3724, 358, 1710, 2141, 603, 1026, 3636, 5010, 280, 3222, 3903, 1699]"
3,100,top_delta_grad,0,0.22669436037540436,0.22698764503002167,-0.00029328465461730957,0.9993721842765808,0.0006278157234191895,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2191, 4420, 1981, 2273, 3355, 3218, 2713, 2251, 2841, 2959, 1911, 2717, 1980, 2695, 4150, 4419, 3538, 2707, 1976, 2263]"
3,100,random,0,0.22669436037540436,0.22587323188781738,0.0008211284875869751,0.9998697638511658,0.00013023614883422852,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[1407, 5152, 4972, 2265, 1989, 971, 1035, 1283, 4103, 1386, 3800, 3046, 2851, 3474, 3520, 2390, 2120, 4581, 460, 3886]"
3,100,random,1,0.22669436037540436,0.2262275516986847,0.00046680867671966553,0.9998468160629272,0.0001531839370727539,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2613, 1393, 1397, 3849, 2918, 2629, 1770, 4910, 3745, 1385, 4420, 1746, 4011, 4703, 672, 1281, 4514, 2262, 4265, 2214]"
3,100,random,2,0.22669436037540436,0.2258732169866562,0.0008211433887481689,0.9999042749404907,9.572505950927734e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2582, 399, 3294, 1214, 1002, 4972, 1897, 792, 671, 3450, 288, 4151, 2735, 2748, 2579, 3617, 401, 2789, 467, 735]"
3,200,top_delta_grad,0,0.22669436037540436,0.2260853499174118,0.0006090104579925537,0.9985883831977844,0.0014116168022155762,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2191, 4420, 1981, 2273, 3355, 3218, 2713, 2251, 2841, 2959, 1911, 2717, 1980, 2695, 4150, 4419, 3538, 2707, 1976, 2263]"
3,200,random,0,0.22669436037540436,0.22547681629657745,0.0012175440788269043,0.9997931718826294,0.00020682811737060547,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[102, 3979, 4335, 872, 3715, 4398, 1303, 2162, 3129, 1203, 2046, 1857, 2208, 4775, 5061, 3687, 1690, 2320, 4382, 4501]"
3,200,random,1,0.22669436037540436,0.22552955150604248,0.0011648088693618774,0.9997970461845398,0.00020295381546020508,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[4599, 2351, 22, 3401, 1625, 5001, 182, 1720, 26, 2775, 2656, 4844, 3123, 2391, 2980, 1376, 723, 4377, 2005, 1258]"
3,200,random,2,0.22669436037540436,0.22538603842258453,0.0013083219528198242,0.9997778534889221,0.00022214651107788086,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[1153, 3089, 771, 4593, 2077, 4989, 515, 4740, 229, 2424, 1224, 1783, 3061, 4962, 2584, 3619, 4468, 2347, 2982, 5017]"
3,500,top_delta_grad,0,0.22669436037540436,0.21619170904159546,0.010502651333808899,0.9968878626823425,0.0031121373176574707,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2191, 4420, 1981, 2273, 3355, 3218, 2713, 2251, 2841, 2959, 1911, 2717, 1980, 2695, 4150, 4419, 3538, 2707, 1976, 2263]"
3,500,random,0,0.22669436037540436,0.2240537405014038,0.0026406198740005493,0.9996170401573181,0.00038295984268188477,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[288, 610, 4012, 768, 1174, 5118, 2555, 3229, 4866, 4461, 771, 2939, 1556, 2739, 1583, 557, 2919, 2517, 4311, 1716]"
